epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,444.873,0.98671,1.13578,1.41664,0.62767,0.70455,0.65536,0.41397,1.27803,1.2417,1.70726,0.000614,0.000614,0.000614
72,451.014,1.02223,1.06686,1.42821,0.54028,0.70784,0.6265,0.39607,1.20042,1.25269,1.66771,0.0005942,0.0005942,0.0005942
73,457.037,0.96724,1.06727,1.38872,0.60796,0.71591,0.68826,0.43902,1.21266,1.21077,1.66748,0.0005744,0.0005744,0.0005744
74,463.102,0.99699,1.21575,1.41605,0.61139,0.63636,0.66281,0.45766,1.18627,1.23721,1.62016,0.0005546,0.0005546,0.0005546
75,469.384,0.99937,1.05153,1.41716,0.76636,0.59091,0.6402,0.44818,1.20257,1.29228,1.64752,0.0005348,0.0005348,0.0005348
76,475.435,0.96158,1.2395,1.36129,0.7642,0.59091,0.66498,0.45139,1.28077,1.20762,1.75244,0.000515,0.000515,0.000515
77,481.47,0.90715,1.04433,1.32481,0.72684,0.66523,0.67334,0.45471,1.19323,1.27426,1.65582,0.0004952,0.0004952,0.0004952
78,487.499,0.99637,1.0337,1.38962,0.69791,0.625,0.6716,0.46162,1.22846,1.22962,1.69867,0.0004754,0.0004754,0.0004754
79,493.794,0.92923,1.00985,1.3453,0.72969,0.70555,0.73585,0.49268,1.13574,1.10902,1.60315,0.0004556,0.0004556,0.0004556
80,500.036,0.95537,0.94792,1.36449,0.73711,0.70455,0.72866,0.4924,1.17326,1.07648,1.60979,0.0004358,0.0004358,0.0004358
81,506.023,0.91894,0.94766,1.31916,0.82576,0.64629,0.7336,0.50746,1.14734,1.16866,1.59788,0.000416,0.000416,0.000416
82,512.32,0.93102,0.99905,1.36133,0.74261,0.68852,0.73413,0.50636,1.13488,1.14856,1.61633,0.0003962,0.0003962,0.0003962
83,518.331,0.88553,0.94744,1.31715,0.8224,0.6315,0.74218,0.50807,1.14126,1.11529,1.60281,0.0003764,0.0003764,0.0003764
84,524.604,0.87246,0.88088,1.31284,0.77077,0.67045,0.73804,0.51978,1.16263,1.06334,1.65297,0.0003566,0.0003566,0.0003566
85,530.769,0.89753,0.97627,1.31813,0.72944,0.65909,0.73488,0.51526,1.06336,0.98208,1.54921,0.0003368,0.0003368,0.0003368
86,536.725,0.92159,0.9951,1.39109,0.80217,0.59906,0.70592,0.48793,1.25256,1.10639,1.74146,0.000317,0.000317,0.000317
87,542.63,0.99498,1.00314,1.41168,0.82686,0.625,0.74319,0.50344,1.17132,1.00615,1.63725,0.0002972,0.0002972,0.0002972
88,548.633,0.83742,0.81897,1.26995,0.81564,0.70386,0.74877,0.52997,1.17937,0.97395,1.64915,0.0002774,0.0002774,0.0002774
89,554.814,0.90716,0.87193,1.3324,0.78737,0.71535,0.73876,0.51889,1.18987,1.04856,1.63844,0.0002576,0.0002576,0.0002576
90,560.821,0.81474,0.836,1.27675,0.85258,0.69318,0.76384,0.54944,1.16405,1.00306,1.65153,0.0002378,0.0002378,0.0002378
91,568.564,0.76023,0.81091,1.20436,0.88856,0.63428,0.76788,0.56657,1.15786,1.03575,1.62748,0.000218,0.000218,0.000218
92,574.945,0.7087,0.66845,1.18141,0.84382,0.68182,0.765,0.5527,1.14839,1.006,1.5853,0.0001982,0.0001982,0.0001982
93,580.896,0.76066,0.67486,1.21206,0.86486,0.65458,0.75374,0.53864,1.16122,0.94971,1.63342,0.0001784,0.0001784,0.0001784
94,586.864,0.69264,0.63603,1.18908,0.87205,0.69318,0.75266,0.53498,1.10345,0.92039,1.58152,0.0001586,0.0001586,0.0001586
95,592.788,0.65844,0.58873,1.12932,0.7895,0.72456,0.75531,0.54053,1.15657,0.90012,1.63382,0.0001388,0.0001388,0.0001388
96,598.808,0.70517,0.64302,1.18086,0.8506,0.64698,0.73809,0.5407,1.17141,1.03932,1.66003,0.000119,0.000119,0.000119
97,604.686,0.66092,0.63698,1.1552,0.81064,0.69318,0.75754,0.55081,1.11579,0.94607,1.61395,9.92e-05,9.92e-05,9.92e-05
98,610.653,0.62795,0.5571,1.12835,0.82908,0.68182,0.7632,0.54961,1.1089,0.93694,1.61016,7.94e-05,7.94e-05,7.94e-05
99,616.638,0.62308,0.63427,1.11602,0.86647,0.68182,0.77316,0.55355,1.11378,0.92857,1.61326,5.96e-05,5.96e-05,5.96e-05
100,622.582,0.66191,0.61155,1.16275,0.86078,0.70265,0.78123,0.56107,1.08131,0.88978,1.58699,3.98e-05,3.98e-05,3.98e-05
