epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,6609.66,0.61114,0.46029,1.10724,0.97549,0.96485,0.98712,0.90564,0.44151,0.26502,0.94817,0.0008912,0.0008912,0.0008912
58,6724.49,0.60019,0.45792,1.1,0.97946,0.96656,0.98892,0.91848,0.42551,0.25677,0.94025,0.0008714,0.0008714,0.0008714
59,6840.88,0.58824,0.45048,1.09324,0.977,0.95914,0.98435,0.91322,0.43193,0.25402,0.94791,0.0008516,0.0008516,0.0008516
60,6955.92,0.57802,0.42934,1.08327,0.9813,0.96405,0.9857,0.91591,0.44259,0.26328,0.95715,0.0008318,0.0008318,0.0008318
61,7070.87,0.58993,0.44821,1.09153,0.97869,0.96013,0.98851,0.92151,0.41378,0.24682,0.92473,0.000812,0.000812,0.000812
62,7187.69,0.58709,0.44567,1.09522,0.98292,0.95903,0.98595,0.92497,0.4025,0.24718,0.91774,0.0007922,0.0007922,0.0007922
63,7303.48,0.57412,0.44616,1.08209,0.9782,0.95401,0.98665,0.91672,0.41567,0.2513,0.92209,0.0007724,0.0007724,0.0007724
64,7420.01,0.56199,0.42767,1.07563,0.97474,0.96739,0.98766,0.9298,0.39728,0.24162,0.91654,0.0007526,0.0007526,0.0007526
65,7536.24,0.56326,0.4266,1.07585,0.97999,0.96739,0.98945,0.92554,0.39561,0.23669,0.91655,0.0007328,0.0007328,0.0007328
66,7651.34,0.54953,0.41277,1.06678,0.97743,0.96739,0.99052,0.93294,0.38281,0.23523,0.90674,0.000713,0.000713,0.000713
67,7769.38,0.54798,0.41692,1.06758,0.98221,0.96923,0.98749,0.93245,0.38073,0.21933,0.90712,0.0006932,0.0006932,0.0006932
68,7884.72,0.53344,0.39887,1.06123,0.98801,0.96468,0.98882,0.93981,0.37652,0.21798,0.90373,0.0006734,0.0006734,0.0006734
69,8001.52,0.52995,0.40065,1.0619,0.98734,0.97157,0.99179,0.93794,0.36772,0.20972,0.8978,0.0006536,0.0006536,0.0006536
70,8118.15,0.53937,0.40517,1.06408,0.98297,0.96572,0.9916,0.93912,0.37677,0.218,0.90153,0.0006338,0.0006338,0.0006338
71,8234.12,0.52406,0.38913,1.0578,0.97732,0.97742,0.99067,0.9406,0.37732,0.21651,0.90498,0.000614,0.000614,0.000614
72,8351.59,0.52271,0.38862,1.05336,0.97977,0.97176,0.98932,0.93814,0.3712,0.21675,0.90279,0.0005942,0.0005942,0.0005942
73,8467.48,0.51252,0.38159,1.04484,0.98538,0.97074,0.99048,0.93974,0.36825,0.21043,0.89775,0.0005744,0.0005744,0.0005744
74,8583.55,0.51159,0.37706,1.04598,0.98018,0.97241,0.99086,0.94602,0.34681,0.20521,0.8865,0.0005546,0.0005546,0.0005546
75,8701,0.50931,0.37256,1.04329,0.97966,0.97826,0.98917,0.94523,0.34897,0.19852,0.88953,0.0005348,0.0005348,0.0005348
76,8816.79,0.50182,0.37275,1.03894,0.98309,0.97241,0.99124,0.94424,0.36353,0.20818,0.90333,0.000515,0.000515,0.000515
77,8934.06,0.49575,0.36762,1.03509,0.98514,0.96572,0.99097,0.9476,0.34915,0.2037,0.88429,0.0004952,0.0004952,0.0004952
78,9051.19,0.49297,0.35466,1.039,0.984,0.97492,0.99225,0.95137,0.3384,0.1961,0.87674,0.0004754,0.0004754,0.0004754
79,9167.58,0.48971,0.35576,1.03061,0.98642,0.97206,0.99195,0.94688,0.34574,0.19511,0.88377,0.0004556,0.0004556,0.0004556
80,9285.63,0.49436,0.37314,1.03587,0.98656,0.97659,0.9924,0.95357,0.33087,0.18791,0.87108,0.0004358,0.0004358,0.0004358
81,9401.5,0.49485,0.36003,1.03984,0.98152,0.97694,0.98961,0.94922,0.33817,0.19497,0.88461,0.000416,0.000416,0.000416
82,9517.7,0.47935,0.34552,1.02517,0.98167,0.97742,0.9906,0.95313,0.33568,0.19568,0.87944,0.0003962,0.0003962,0.0003962
83,9635.03,0.47528,0.34061,1.01854,0.98728,0.9733,0.99009,0.95122,0.32969,0.19206,0.87166,0.0003764,0.0003764,0.0003764
84,9750.51,0.47611,0.34715,1.01823,0.98284,0.97826,0.99028,0.95097,0.3314,0.18926,0.87502,0.0003566,0.0003566,0.0003566
85,9865.06,0.47118,0.34094,1.02171,0.98666,0.97324,0.99076,0.95212,0.32999,0.19188,0.87682,0.0003368,0.0003368,0.0003368
86,9980.8,0.46448,0.33709,1.01906,0.98435,0.9791,0.9914,0.95644,0.31685,0.18337,0.87018,0.000317,0.000317,0.000317
87,10095.3,0.45059,0.3242,1.00402,0.98566,0.97659,0.99263,0.95868,0.31997,0.18392,0.87096,0.0002972,0.0002972,0.0002972
88,10211.1,0.46383,0.34045,1.01778,0.98775,0.97324,0.99245,0.95771,0.31633,0.18216,0.87539,0.0002774,0.0002774,0.0002774
89,10326.4,0.4512,0.32811,1.01612,0.99299,0.97241,0.99088,0.95756,0.31245,0.17683,0.86951,0.0002576,0.0002576,0.0002576
90,10441.4,0.44129,0.31679,1.00709,0.98514,0.97408,0.99074,0.95924,0.30782,0.18127,0.86486,0.0002378,0.0002378,0.0002378
91,10559.4,0.29468,0.17717,0.87987,0.98316,0.97623,0.99257,0.9583,0.30912,0.18286,0.86717,0.000218,0.000218,0.000218
92,10672.1,0.27541,0.16478,0.87063,0.98394,0.97742,0.99261,0.95946,0.31107,0.18092,0.86934,0.0001982,0.0001982,0.0001982
93,10784.8,0.26887,0.15796,0.86302,0.98046,0.97742,0.99173,0.96065,0.3015,0.17727,0.86494,0.0001784,0.0001784,0.0001784
94,10901.3,0.261,0.15231,0.86011,0.98566,0.97679,0.993,0.96214,0.3016,0.17362,0.86475,0.0001586,0.0001586,0.0001586
95,11020.2,0.2541,0.14963,0.8597,0.98729,0.97492,0.99324,0.96423,0.29211,0.16964,0.86148,0.0001388,0.0001388,0.0001388
96,11139.7,0.25857,0.15359,0.86355,0.98756,0.97742,0.99348,0.96626,0.29035,0.16804,0.85839,0.000119,0.000119,0.000119
97,11259.9,0.24664,0.14717,0.85428,0.98383,0.97993,0.99355,0.965,0.2936,0.1674,0.86511,9.92e-05,9.92e-05,9.92e-05
98,11380.1,0.24172,0.14176,0.85339,0.9832,0.98161,0.99293,0.96494,0.28777,0.16689,0.86108,7.94e-05,7.94e-05,7.94e-05
99,11502.3,0.23859,0.14117,0.85216,0.98404,0.97939,0.9932,0.96596,0.28325,0.16598,0.85683,5.96e-05,5.96e-05,5.96e-05
100,11622.9,0.23225,0.13795,0.85077,0.98774,0.97575,0.99305,0.96764,0.27897,0.16369,0.85113,3.98e-05,3.98e-05,3.98e-05
