epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,702.132,0.97967,1.0721,1.38959,0.66988,0.60227,0.66676,0.42541,1.24349,1.22091,1.65712,0.0008912,0.0008912,0.0008912
58,714.217,0.99313,1.07111,1.39536,0.67638,0.56818,0.67805,0.45495,1.19973,1.07868,1.65087,0.0008714,0.0008714,0.0008714
59,726.317,1.02787,1.00679,1.41897,0.71532,0.73864,0.71645,0.489,1.1609,1.06825,1.58363,0.0008516,0.0008516,0.0008516
60,738.629,1.03704,1.06561,1.40084,0.67234,0.74618,0.71434,0.47981,1.10002,1.12041,1.49883,0.0008318,0.0008318,0.0008318
61,750.696,0.93821,0.96447,1.33279,0.72042,0.67351,0.72095,0.48482,1.1258,1.0958,1.53347,0.000812,0.000812,0.000812
62,762.808,1.00193,1.03947,1.39053,0.69288,0.69318,0.71547,0.4695,1.18894,1.20266,1.66383,0.0007922,0.0007922,0.0007922
63,774.886,1.01063,1.05993,1.39701,0.63149,0.75,0.66151,0.41884,1.1722,1.26098,1.60931,0.0007724,0.0007724,0.0007724
64,786.996,0.94909,0.95708,1.36232,0.64882,0.67045,0.62318,0.42504,1.11676,1.18299,1.55791,0.0007526,0.0007526,0.0007526
65,799.074,0.88852,0.96176,1.34272,0.76435,0.68182,0.69963,0.47837,1.16595,1.22155,1.58135,0.0007328,0.0007328,0.0007328
66,811.154,0.96112,0.9622,1.39046,0.71017,0.70455,0.75424,0.50034,1.09875,1.09482,1.53539,0.000713,0.000713,0.000713
67,823.41,0.93523,0.97523,1.34377,0.7745,0.73864,0.79002,0.51844,1.16399,1.09185,1.59422,0.0006932,0.0006932,0.0006932
68,835.694,0.96351,1.02088,1.41116,0.78107,0.70455,0.77664,0.53041,1.07587,1.01712,1.53335,0.0006734,0.0006734,0.0006734
69,847.985,0.98099,0.96541,1.43061,0.86292,0.71536,0.80216,0.55064,1.12444,1.10708,1.55694,0.0006536,0.0006536,0.0006536
70,860.306,0.88333,0.94921,1.31702,0.80748,0.71494,0.77981,0.53443,1.12172,1.08702,1.53529,0.0006338,0.0006338,0.0006338
71,872.353,0.90086,1.06059,1.33661,0.74298,0.64773,0.70682,0.47142,1.28426,1.20518,1.6489,0.000614,0.000614,0.000614
72,884.436,0.90977,0.92036,1.34294,0.70869,0.64773,0.67573,0.47016,1.05834,1.1027,1.49854,0.0005942,0.0005942,0.0005942
73,896.488,0.87649,0.93598,1.31741,0.73951,0.72727,0.76742,0.50559,1.16108,1.08061,1.60508,0.0005744,0.0005744,0.0005744
74,908.564,0.91758,0.93883,1.36876,0.77815,0.65909,0.75404,0.52559,1.14913,1.05907,1.57421,0.0005546,0.0005546,0.0005546
75,920.612,0.89315,0.88584,1.33439,0.76038,0.72122,0.76728,0.52742,1.11575,1.00973,1.54161,0.0005348,0.0005348,0.0005348
76,932.712,0.91928,1.26402,1.32255,0.78419,0.72727,0.76672,0.5442,1.05549,0.96387,1.51495,0.000515,0.000515,0.000515
77,944.767,0.82899,1.01765,1.25014,0.76022,0.72061,0.74827,0.52232,1.14784,1.10423,1.58956,0.0004952,0.0004952,0.0004952
78,956.862,0.86832,0.86782,1.30879,0.6912,0.75,0.75111,0.51523,1.07493,1.03816,1.53351,0.0004754,0.0004754,0.0004754
79,968.913,0.82571,0.82554,1.2624,0.72414,0.75,0.77381,0.52821,1.10248,1.05237,1.53861,0.0004556,0.0004556,0.0004556
80,980.997,0.85645,0.81552,1.2913,0.80459,0.74863,0.77316,0.52874,1.14737,1.0645,1.57927,0.0004358,0.0004358,0.0004358
81,993.049,0.85868,0.81761,1.2864,0.78419,0.71591,0.78407,0.53185,1.17694,1.044,1.60102,0.000416,0.000416,0.000416
82,1005.11,0.87467,0.89813,1.30585,0.64111,0.77273,0.74966,0.51659,1.12917,1.06144,1.59803,0.0003962,0.0003962,0.0003962
83,1017.14,0.83807,0.80751,1.27439,0.7971,0.67045,0.77008,0.54979,1.10601,1.05429,1.57595,0.0003764,0.0003764,0.0003764
84,1029.2,0.81964,0.7638,1.26783,0.81999,0.75,0.78138,0.5492,1.16539,1.04588,1.61019,0.0003566,0.0003566,0.0003566
85,1041.24,0.81362,0.83482,1.25451,0.8161,0.68182,0.78714,0.53837,1.07879,1.0179,1.53129,0.0003368,0.0003368,0.0003368
86,1053.29,0.87898,0.82104,1.35354,0.81666,0.71591,0.78282,0.53813,1.08312,1.03703,1.54127,0.000317,0.000317,0.000317
87,1065.32,0.82267,0.79379,1.27346,0.85738,0.75145,0.81507,0.57385,1.05535,0.92077,1.50094,0.0002972,0.0002972,0.0002972
88,1077.6,0.74243,0.69288,1.2115,0.82333,0.79439,0.82078,0.57422,1.07899,0.93779,1.56456,0.0002774,0.0002774,0.0002774
89,1089.8,0.83581,0.74029,1.2733,0.8906,0.74007,0.82902,0.57587,1.0967,0.89775,1.55235,0.0002576,0.0002576,0.0002576
90,1102.05,0.74652,0.69911,1.22349,0.80452,0.79545,0.8168,0.56592,1.07099,0.91468,1.53579,0.0002378,0.0002378,0.0002378
91,1115.3,0.63924,0.66589,1.09267,0.80319,0.75,0.79598,0.54834,1.17374,0.94512,1.64222,0.000218,0.000218,0.000218
92,1127.53,0.6257,0.56523,1.11064,0.82289,0.75,0.80858,0.55704,1.05971,0.95652,1.55177,0.0001982,0.0001982,0.0001982
93,1139.61,0.59831,0.55875,1.07626,0.85335,0.79351,0.82336,0.5641,1.0754,0.90735,1.56177,0.0001784,0.0001784,0.0001784
94,1151.66,0.59171,0.51884,1.10913,0.8516,0.78257,0.82725,0.57352,1.14598,0.86565,1.6121,0.0001586,0.0001586,0.0001586
95,1163.7,0.56849,0.49592,1.05705,0.81849,0.77273,0.82676,0.57751,1.11721,0.88604,1.58165,0.0001388,0.0001388,0.0001388
96,1175.93,0.58283,0.53831,1.08256,0.83981,0.80682,0.84722,0.5961,1.07278,0.85508,1.56513,0.000119,0.000119,0.000119
97,1188.15,0.56813,0.49789,1.08439,0.85345,0.79416,0.84434,0.59416,1.08476,0.83143,1.5818,9.92e-05,9.92e-05,9.92e-05
98,1200.27,0.54864,0.46658,1.05866,0.83526,0.81818,0.83694,0.58522,1.10194,0.83819,1.58677,7.94e-05,7.94e-05,7.94e-05
99,1212.32,0.55977,0.54219,1.06328,0.86865,0.78409,0.83961,0.59839,1.09823,0.81335,1.58746,5.96e-05,5.96e-05,5.96e-05
100,1224.51,0.55679,0.50098,1.07155,0.84248,0.79545,0.84087,0.60246,1.11006,0.80013,1.59687,3.98e-05,3.98e-05,3.98e-05
