epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,682.97,0.70939,0.65055,1.1432,0.62772,0.5396,0.66718,0.42862,1.15311,1.48407,1.6909,0.000429253,0.000429253,0.000429253
77,691.722,0.70558,0.66574,1.11775,0.65651,0.65706,0.70253,0.48608,1.12595,1.35719,1.63397,0.000412749,0.000412749,0.000412749
78,699.952,0.71064,0.64676,1.10809,0.70132,0.55226,0.68958,0.48972,1.0419,1.29062,1.59589,0.000396246,0.000396246,0.000396246
79,709.169,0.74444,0.66183,1.16319,0.78043,0.64383,0.76228,0.52343,1.04322,1.18025,1.57576,0.000379743,0.000379743,0.000379743
80,716.974,0.67584,0.62398,1.0948,0.78755,0.58971,0.71768,0.51887,1.05071,1.24143,1.57093,0.000363239,0.000363239,0.000363239
81,726.784,0.70679,0.60155,1.12037,0.73639,0.62419,0.7255,0.47423,1.12422,1.25938,1.63545,0.000346736,0.000346736,0.000346736
82,735.246,0.66979,0.61075,1.10007,0.62387,0.76573,0.76155,0.47321,1.18025,1.09013,1.72712,0.000330233,0.000330233,0.000330233
83,744.629,0.6742,0.59041,1.09768,0.61321,0.70519,0.72826,0.48294,1.15791,1.25753,1.69316,0.000313729,0.000313729,0.000313729
84,752.56,0.64332,0.57786,1.09892,0.72251,0.64009,0.73973,0.47762,1.17927,1.2454,1.70461,0.000297226,0.000297226,0.000297226
85,763.211,0.67196,0.59946,1.10526,0.72797,0.6188,0.72088,0.46915,1.23001,1.33582,1.74639,0.000280723,0.000280723,0.000280723
86,770.969,0.65376,0.59642,1.0747,0.70327,0.66386,0.74042,0.48936,1.13576,1.36346,1.65356,0.00026422,0.00026422,0.00026422
87,780.386,0.66691,0.58641,1.0892,0.70907,0.61767,0.71673,0.49418,1.08567,1.30016,1.57748,0.000247716,0.000247716,0.000247716
88,788.077,0.65844,0.57843,1.08319,0.66195,0.63811,0.69948,0.49431,1.05766,1.27366,1.5413,0.000231213,0.000231213,0.000231213
89,798.035,0.63153,0.54911,1.08103,0.65324,0.69712,0.71079,0.51144,1.10714,1.25683,1.57738,0.00021471,0.00021471,0.00021471
90,805.398,0.64424,0.59712,1.09648,0.58786,0.72441,0.70766,0.4984,1.12068,1.2822,1.62265,0.000198206,0.000198206,0.000198206
91,821.319,0.46735,0.43884,0.95394,0.62452,0.7031,0.71301,0.46708,1.16196,1.28914,1.71166,0.000181703,0.000181703,0.000181703
92,829.652,0.47175,0.38099,0.96402,0.65244,0.68114,0.70611,0.46917,1.2226,1.36422,1.77374,0.0001652,0.0001652,0.0001652
93,839.09,0.45601,0.3669,0.95313,0.62956,0.74165,0.73481,0.50807,1.10602,1.19495,1.65179,0.000148696,0.000148696,0.000148696
94,847.767,0.43125,0.35216,0.9385,0.6806,0.70194,0.72412,0.51078,1.10186,1.23034,1.64277,0.000132193,0.000132193,0.000132193
95,856.685,0.43373,0.34928,0.93987,0.72676,0.67203,0.72263,0.49294,1.08436,1.20617,1.66328,0.00011569,0.00011569,0.00011569
96,864.865,0.41402,0.32192,0.92788,0.68542,0.68992,0.73758,0.48872,1.07243,1.1781,1.66579,9.91865e-05,9.91865e-05,9.91865e-05
97,874.38,0.41228,0.32975,0.91998,0.6976,0.74003,0.76088,0.53197,1.04044,1.12552,1.59859,8.26832e-05,8.26832e-05,8.26832e-05
98,882.667,0.4016,0.32107,0.9111,0.72908,0.68992,0.76848,0.54113,1.03932,1.1075,1.59098,6.61799e-05,6.61799e-05,6.61799e-05
99,891.938,0.40723,0.33893,0.91186,0.70824,0.70717,0.75728,0.54056,1.06369,1.13305,1.58977,4.96766e-05,4.96766e-05,4.96766e-05
100,899.241,0.399,0.30056,0.9326,0.71325,0.70539,0.75456,0.53992,1.06245,1.12437,1.58378,3.31733e-05,3.31733e-05,3.31733e-05
