epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,919.127,1.0489,1.02727,1.38936,0.71418,0.63636,0.6943,0.44085,1.28197,1.35414,1.6066,0.000812,0.000812,0.000812
62,934.205,1.03344,1.17024,1.37847,0.81699,0.63636,0.73938,0.47253,1.23973,1.22421,1.65209,0.0007922,0.0007922,0.0007922
63,949.16,1.03235,1.08226,1.37168,0.69248,0.71591,0.67403,0.41085,1.2749,1.12861,1.68672,0.0007724,0.0007724,0.0007724
64,963.997,0.99701,1.01381,1.35243,0.67622,0.57955,0.589,0.34537,1.37326,1.41526,1.76885,0.0007526,0.0007526,0.0007526
65,978.731,0.97187,1.12942,1.36244,0.72159,0.63636,0.65945,0.37305,1.33335,1.58517,1.70185,0.0007328,0.0007328,0.0007328
66,993.565,0.99764,1.03553,1.36225,0.60652,0.68182,0.63601,0.42648,1.21627,1.29357,1.59211,0.000713,0.000713,0.000713
67,1008.29,0.95288,1.04702,1.32074,0.68274,0.7581,0.75229,0.47628,1.21051,1.17356,1.58858,0.0006932,0.0006932,0.0006932
68,1023.35,1.0062,1.03719,1.39088,0.65353,0.70736,0.71127,0.4607,1.19949,1.22622,1.65128,0.0006734,0.0006734,0.0006734
69,1038.1,0.98512,1.00529,1.39478,0.76565,0.70543,0.73077,0.46633,1.16501,1.1807,1.58803,0.0006536,0.0006536,0.0006536
70,1052.91,0.91794,0.98428,1.30251,0.73839,0.73864,0.74539,0.48773,1.1982,1.15689,1.59705,0.0006338,0.0006338,0.0006338
71,1067.88,0.91791,1.00504,1.32284,0.6482,0.70455,0.70845,0.50679,1.12844,1.28205,1.50204,0.000614,0.000614,0.000614
72,1082.93,0.96704,0.92773,1.3367,0.65347,0.67045,0.65947,0.45342,1.10138,1.30887,1.46425,0.0005942,0.0005942,0.0005942
73,1097.68,0.90622,0.95436,1.30522,0.7818,0.65148,0.74263,0.47352,1.24201,1.24129,1.56085,0.0005744,0.0005744,0.0005744
74,1112.53,1.02173,1.02069,1.42876,0.68828,0.60227,0.65504,0.42882,1.25567,1.39494,1.5734,0.0005546,0.0005546,0.0005546
75,1127.34,0.94712,0.9377,1.33071,0.69097,0.67045,0.70368,0.47392,1.14962,1.24327,1.49112,0.0005348,0.0005348,0.0005348
76,1142.24,1.00862,1.42232,1.33137,0.82081,0.62466,0.71205,0.49017,1.16111,1.23618,1.52807,0.000515,0.000515,0.000515
77,1157,0.83809,1.33003,1.23305,0.64149,0.80682,0.70454,0.48684,1.15863,1.12453,1.51718,0.0004952,0.0004952,0.0004952
