epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,690.694,0.99622,1.12645,1.41415,0.74464,0.72727,0.65883,0.40036,1.32733,1.22155,1.74446,0.0004952,0.0004952,0.0004952
78,699.346,1.05837,1.13786,1.47499,0.64472,0.64773,0.67448,0.41553,1.25486,1.23057,1.7065,0.0004754,0.0004754,0.0004754
79,708.012,1.02725,1.12611,1.43158,0.58134,0.66277,0.63525,0.39197,1.29812,1.23927,1.79174,0.0004556,0.0004556,0.0004556
80,716.734,1.02244,1.07289,1.41724,0.70351,0.65909,0.70376,0.42451,1.23492,1.19966,1.65397,0.0004358,0.0004358,0.0004358
81,725.458,1.03586,1.05394,1.42862,0.68531,0.6682,0.65497,0.40488,1.18797,1.24772,1.65612,0.000416,0.000416,0.000416
82,734.111,1.01302,1.16989,1.44166,0.72499,0.70455,0.67788,0.42236,1.25496,1.25479,1.73016,0.0003962,0.0003962,0.0003962
83,742.67,1.00719,1.05694,1.40739,0.71334,0.65043,0.68423,0.42967,1.22408,1.22486,1.68097,0.0003764,0.0003764,0.0003764
84,751.363,0.98855,1.01538,1.42977,0.63696,0.7377,0.71455,0.46164,1.17509,1.14704,1.63621,0.0003566,0.0003566,0.0003566
85,761.492,1.00278,1.04083,1.41905,0.67231,0.64773,0.70783,0.46897,1.16863,1.09143,1.62168,0.0003368,0.0003368,0.0003368
86,770.653,0.98822,1.04512,1.4234,0.71235,0.64727,0.69372,0.4284,1.30709,1.2313,1.74284,0.000317,0.000317,0.000317
87,779.324,1.00173,1.05905,1.41642,0.60142,0.68182,0.66241,0.42697,1.18404,1.16574,1.65681,0.0002972,0.0002972,0.0002972
88,788.024,0.91298,0.94409,1.34064,0.6583,0.67045,0.69648,0.44922,1.3629,1.29603,1.81723,0.0002774,0.0002774,0.0002774
89,796.688,0.97046,0.96185,1.39736,0.79388,0.61276,0.72892,0.47255,1.35002,1.20618,1.81572,0.0002576,0.0002576,0.0002576
90,805.968,0.92098,0.92848,1.37009,0.62591,0.78409,0.72788,0.48102,1.30201,1.14559,1.76554,0.0002378,0.0002378,0.0002378
91,816.055,0.82893,0.9384,1.28074,0.69276,0.63636,0.68595,0.44991,1.35245,1.45909,1.81385,0.000218,0.000218,0.000218
92,824.918,0.83536,0.80758,1.2821,0.84993,0.57921,0.75593,0.49595,1.17402,1.11756,1.62926,0.0001982,0.0001982,0.0001982
93,834.007,0.77665,0.79087,1.24414,0.76449,0.65909,0.70588,0.45978,1.21308,1.19995,1.67451,0.0001784,0.0001784,0.0001784
94,842.679,0.78022,0.74802,1.26381,0.70228,0.73864,0.74763,0.50447,1.10407,1.05744,1.55303,0.0001586,0.0001586,0.0001586
95,851.765,0.72258,0.70579,1.20046,0.7572,0.70879,0.75006,0.50549,1.12369,1.00559,1.58065,0.0001388,0.0001388,0.0001388
96,860.895,0.77189,0.73356,1.25489,0.73329,0.71591,0.77702,0.51674,1.21451,0.98475,1.67252,0.000119,0.000119,0.000119
97,870.008,0.75632,0.74864,1.24222,0.69563,0.76136,0.75259,0.51421,1.14888,1.02968,1.6272,9.92e-05,9.92e-05,9.92e-05
98,878.622,0.71671,0.65484,1.2071,0.6736,0.75,0.74036,0.51251,1.14144,1.0239,1.59769,7.94e-05,7.94e-05,7.94e-05
99,887.19,0.69947,0.70856,1.19227,0.70425,0.75771,0.74426,0.51429,1.13589,1.0293,1.58512,5.96e-05,5.96e-05,5.96e-05
100,895.864,0.74273,0.68183,1.24903,0.75021,0.72727,0.76181,0.52851,1.10445,0.97058,1.56354,3.98e-05,3.98e-05,3.98e-05
