epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,914.099,0.71,0.6166,1.16313,0.83487,0.76136,0.80234,0.57975,0.94504,0.84067,1.4187,0.0004556,0.0004556,0.0004556
80,926.648,0.70916,0.63127,1.1589,0.85979,0.76136,0.81325,0.60059,0.92815,0.77167,1.38847,0.0004358,0.0004358,0.0004358
81,936.436,0.6624,0.58656,1.14179,0.72598,0.7527,0.77304,0.5576,0.94603,0.96373,1.40849,0.000416,0.000416,0.000416
82,948.187,0.70945,0.59768,1.18073,0.84793,0.70455,0.76988,0.5663,0.94646,1.00426,1.41824,0.0003962,0.0003962,0.0003962
83,959.68,0.67743,0.56808,1.14336,0.82915,0.77207,0.80094,0.60938,0.90908,0.78939,1.37554,0.0003764,0.0003764,0.0003764
84,969.694,0.67936,0.57543,1.14479,0.79927,0.78409,0.80166,0.59388,0.92768,0.86897,1.39206,0.0003566,0.0003566,0.0003566
85,982.676,0.67575,0.60223,1.16409,0.84693,0.7545,0.80301,0.6145,0.89881,0.81478,1.34373,0.0003368,0.0003368,0.0003368
86,991.948,0.64478,0.55055,1.11875,0.8984,0.73864,0.80629,0.61753,0.8963,0.75459,1.33825,0.000317,0.000317,0.000317
87,1004.72,0.68174,0.54947,1.15481,0.82404,0.79827,0.82367,0.6192,0.91571,0.76698,1.36289,0.0002972,0.0002972,0.0002972
88,1016.2,0.67115,0.54398,1.14459,0.86946,0.76136,0.82531,0.60487,0.93111,0.78096,1.37907,0.0002774,0.0002774,0.0002774
89,1026.44,0.67221,0.57995,1.12488,0.86545,0.80406,0.82164,0.61277,0.9243,0.77278,1.38477,0.0002576,0.0002576,0.0002576
90,1039.4,0.62477,0.53128,1.09615,0.87118,0.77273,0.81179,0.60331,0.90292,0.76455,1.38598,0.0002378,0.0002378,0.0002378
91,1053.12,0.48185,0.41273,0.98336,0.82458,0.78409,0.80296,0.59736,0.90739,0.77857,1.38603,0.000218,0.000218,0.000218
92,1063.72,0.4736,0.38649,0.97862,0.85978,0.77273,0.80907,0.60139,0.92334,0.83111,1.40869,0.0001982,0.0001982,0.0001982
93,1076.95,0.47042,0.35337,1.00591,0.83894,0.7695,0.80935,0.59403,0.96006,0.768,1.42738,0.0001784,0.0001784,0.0001784
94,1086.06,0.45649,0.34293,0.97046,0.85662,0.79545,0.81769,0.6122,0.92276,0.71324,1.40533,0.0001586,0.0001586,0.0001586
95,1098.83,0.47315,0.33638,0.9842,0.86591,0.79545,0.82526,0.62894,0.92067,0.68298,1.39242,0.0001388,0.0001388,0.0001388
96,1108.66,0.45082,0.32098,0.94722,0.85539,0.80661,0.83211,0.63798,0.90331,0.70171,1.38165,0.000119,0.000119,0.000119
97,1120.46,0.43803,0.31602,0.94321,0.84919,0.80682,0.82834,0.62272,0.9148,0.71851,1.40295,9.92e-05,9.92e-05,9.92e-05
98,1132.21,0.44132,0.31011,0.97078,0.87352,0.79545,0.83497,0.63196,0.90188,0.73596,1.3952,7.94e-05,7.94e-05,7.94e-05
99,1142.23,0.41662,0.29607,0.95098,0.86633,0.81017,0.83577,0.63608,0.8804,0.72151,1.37252,5.96e-05,5.96e-05,5.96e-05
100,1155.29,0.44032,0.31917,0.96631,0.87726,0.81818,0.84018,0.64324,0.87303,0.71648,1.36889,3.98e-05,3.98e-05,3.98e-05
