epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,7862.8,0.51782,0.40945,1.06821,0.97807,0.96965,0.98912,0.94508,0.34433,0.22817,0.88685,0.0006536,0.0006536,0.0006536
70,7976.73,0.5111,0.40101,1.06361,0.9853,0.96154,0.98748,0.94694,0.33849,0.22887,0.88215,0.0006338,0.0006338,0.0006338
71,8090.71,0.49905,0.39357,1.0545,0.98301,0.96778,0.9877,0.9406,0.35169,0.22454,0.89646,0.000614,0.000614,0.000614
72,8204.41,0.50336,0.39055,1.05881,0.98219,0.96832,0.98617,0.9465,0.3348,0.22796,0.8821,0.0005942,0.0005942,0.0005942
73,8318.19,0.4937,0.38739,1.05645,0.98791,0.96906,0.98802,0.94888,0.33272,0.2153,0.87824,0.0005744,0.0005744,0.0005744
74,8432.04,0.48925,0.37903,1.04758,0.98313,0.97435,0.98731,0.94743,0.32388,0.21233,0.87718,0.0005546,0.0005546,0.0005546
75,8545.87,0.47825,0.37322,1.04407,0.99038,0.96739,0.98855,0.94836,0.33132,0.2116,0.88833,0.0005348,0.0005348,0.0005348
76,8659.72,0.47313,0.37179,1.03781,0.9875,0.96572,0.9883,0.95395,0.32069,0.20496,0.87586,0.000515,0.000515,0.000515
77,8773.59,0.47091,0.36417,1.03796,0.98562,0.97446,0.9891,0.95195,0.31645,0.20509,0.87052,0.0004952,0.0004952,0.0004952
78,8887.23,0.47162,0.36962,1.04189,0.98145,0.97349,0.98896,0.95411,0.31333,0.20247,0.86734,0.0004754,0.0004754,0.0004754
79,9001.22,0.46476,0.36196,1.03589,0.98634,0.97575,0.9886,0.95319,0.31807,0.20425,0.868,0.0004556,0.0004556,0.0004556
80,9114.95,0.46001,0.36246,1.03372,0.98483,0.9771,0.98881,0.95402,0.31385,0.20083,0.86733,0.0004358,0.0004358,0.0004358
81,9228.6,0.45801,0.36074,1.02987,0.9782,0.97529,0.99045,0.95863,0.30121,0.19646,0.85998,0.000416,0.000416,0.000416
82,9342.42,0.44547,0.34422,1.02284,0.98951,0.97241,0.99077,0.95663,0.29836,0.19453,0.8538,0.0003962,0.0003962,0.0003962
83,9456.03,0.44967,0.34839,1.02551,0.98643,0.97281,0.9913,0.95799,0.30654,0.19336,0.86788,0.0003764,0.0003764,0.0003764
84,9569.66,0.44591,0.34454,1.02792,0.98385,0.97742,0.98877,0.95974,0.30145,0.19531,0.86306,0.0003566,0.0003566,0.0003566
85,9683.47,0.44043,0.33633,1.02032,0.98807,0.9694,0.98939,0.95943,0.29178,0.19361,0.85904,0.0003368,0.0003368,0.0003368
86,9797.07,0.42184,0.3302,1.00904,0.98346,0.97826,0.98978,0.95983,0.29559,0.18697,0.86771,0.000317,0.000317,0.000317
87,9910.93,0.41919,0.32423,1.0079,0.97991,0.97899,0.98929,0.96167,0.28928,0.18734,0.85858,0.0002972,0.0002972,0.0002972
