epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,858.979,1.36313,1.24885,1.50481,0.6096,0.53608,0.5631,0.25271,2.04786,1.72018,1.89837,0.000614,0.000614,0.000614
72,871.952,1.35747,1.24509,1.52185,0.6236,0.52577,0.57702,0.2645,2.01924,1.59568,1.90586,0.0005942,0.0005942,0.0005942
73,881.962,1.3607,1.19773,1.52063,0.81481,0.49898,0.60632,0.26075,2.03022,1.71798,1.8663,0.0005744,0.0005744,0.0005744
74,894.904,1.33722,1.18775,1.47456,0.67461,0.50515,0.60316,0.24782,2.04665,1.6844,1.92634,0.0005546,0.0005546,0.0005546
75,907.094,1.34295,1.20524,1.47343,0.71254,0.52577,0.61803,0.26603,2.0834,1.65038,1.94437,0.0005348,0.0005348,0.0005348
76,918.23,1.2919,1.15686,1.45944,0.67519,0.57732,0.63109,0.26334,2.13005,1.59402,1.94121,0.000515,0.000515,0.000515
77,930.817,1.3209,1.1834,1.47752,0.59727,0.57732,0.59495,0.26143,2.10593,1.6131,1.89719,0.0004952,0.0004952,0.0004952
78,942.403,1.29673,1.12243,1.43001,0.8082,0.47788,0.59901,0.24842,2.04007,1.67374,1.88316,0.0004754,0.0004754,0.0004754
79,953.782,1.29909,1.17959,1.45402,0.85144,0.51546,0.63781,0.27079,1.95134,1.55039,1.80064,0.0004556,0.0004556,0.0004556
80,966.787,1.28977,1.10707,1.4523,0.67722,0.51914,0.6058,0.25477,1.9979,1.59154,1.83928,0.0004358,0.0004358,0.0004358
81,977.373,1.28918,1.1338,1.45675,0.76406,0.48454,0.60021,0.25841,2.00725,1.55467,1.87088,0.000416,0.000416,0.000416
82,989.917,1.27218,1.1043,1.42616,0.69698,0.51546,0.62031,0.26444,2.0203,1.58029,1.9017,0.0003962,0.0003962,0.0003962
83,1002.65,1.26382,1.08837,1.41933,0.81661,0.45361,0.57615,0.25601,2.03785,1.62695,1.90383,0.0003764,0.0003764,0.0003764
84,1012.9,1.22305,1.06525,1.4089,0.71348,0.51546,0.58865,0.28524,1.99335,1.52777,1.8535,0.0003566,0.0003566,0.0003566
85,1025.42,1.19843,1.03766,1.38108,0.73963,0.51546,0.59563,0.27614,1.966,1.4873,1.83506,0.0003368,0.0003368,0.0003368
86,1038.94,1.23122,1.01749,1.39691,0.75411,0.54639,0.63804,0.27485,1.99279,1.48968,1.84938,0.000317,0.000317,0.000317
87,1049.82,1.19353,1.02293,1.38582,0.74489,0.48454,0.59785,0.27079,2.02422,1.56373,1.86016,0.0002972,0.0002972,0.0002972
88,1062.29,1.21312,1.0263,1.39384,0.76412,0.49485,0.60285,0.27098,2.00373,1.60524,1.84142,0.0002774,0.0002774,0.0002774
89,1075.08,1.19692,1.01776,1.38227,0.72649,0.57732,0.60884,0.26748,2.06369,1.54935,1.88019,0.0002576,0.0002576,0.0002576
90,1085.51,1.21675,1.0235,1.38907,0.68133,0.55107,0.61977,0.26896,2.03253,1.62039,1.85945,0.0002378,0.0002378,0.0002378
91,1103.01,1.12423,0.91523,1.37721,0.68031,0.54639,0.60094,0.26598,2.0415,1.75133,1.85223,0.000218,0.000218,0.000218
92,1115.69,1.14457,0.87754,1.39668,0.63934,0.58763,0.63024,0.27211,2.00464,1.68302,1.87501,0.0001982,0.0001982,0.0001982
93,1126.83,1.10338,0.82066,1.34767,0.77194,0.52345,0.62146,0.27189,2.00434,1.63862,1.84881,0.0001784,0.0001784,0.0001784
94,1138.02,1.07583,0.81075,1.34824,0.76707,0.52577,0.62429,0.2842,2.00641,1.55166,1.85686,0.0001586,0.0001586,0.0001586
95,1150.66,1.01596,0.76588,1.30332,0.70461,0.54639,0.62107,0.2795,2.03385,1.52692,1.88159,0.0001388,0.0001388,0.0001388
96,1160.75,1.02967,0.79148,1.32454,0.75722,0.56701,0.65218,0.28227,2.02858,1.47945,1.88175,0.000119,0.000119,0.000119
97,1172.76,1.0175,0.75354,1.29204,0.79094,0.56701,0.64021,0.28581,2.01909,1.46985,1.89062,9.92e-05,9.92e-05,9.92e-05
98,1183.94,1.00964,0.74908,1.29026,0.73365,0.54639,0.65311,0.29458,1.95293,1.44425,1.84354,7.94e-05,7.94e-05,7.94e-05
99,1194.54,0.99021,0.72935,1.29114,0.70796,0.57732,0.63975,0.29296,1.96631,1.43876,1.85803,5.96e-05,5.96e-05,5.96e-05
100,1207.13,0.98591,0.72644,1.28679,0.74907,0.58475,0.65518,0.29561,1.95376,1.45403,1.84274,3.98e-05,3.98e-05,3.98e-05
